照相制版装置                                                            090290
暗板托架(摄影)                                                            090309
暗室灯(摄影)                                                           090318
幻灯                                                            090321
测速仪(照相)                                                           090345
冲洗盘(摄影)                                                           090390
照相器材架                                                           090391
照相取景器                                                           090392
放映设备                                                            090411
光圈(摄影)                                                            090562
摄影用紫外线滤光镜                                                           090574
照相机用三脚架                                                           090577
安装聚光灯用电轨                                                            090635
闪光灯(摄影)                                                           090639
镜头遮光罩                                                           090723
自拍杆(手持单脚架)                                                            090742
热成像相机                                                           090760
套片机                                                           C090040
教学投影灯                                                           C090041
摄影器具包                                                           C090042
测绘仪器                                                            090055
计量仪表                                                            090138
探测器                                                           090180
测量装置                                                            090202
计量仪器                                                            090242
测量器械和仪器                                                           090280
精密测量仪器                                                            090346
测量仪器                                                            090347
空气分析仪器                                                            090025
高度计                                                           090033
风速计                                                           090039
气象气球                                                            090075
气压表                                                           090079
酒精水平仪                                                           090096
航海罗盘                                                            090133
测距设备                                                            090187
距离记录仪                                                           090194
测距仪                                                           090195
水位仪                                                           090204
铅锤                                                            090257
铅垂线                                                           090258
气量计(计量仪器)                                                           090279
水准标尺(测量仪器)                                                            090281
测杆(勘测仪器)                                                            090281
湿度表                                                           090292
测角器                                                           090299
坡度指示器                                                           090299
倾角计                                                           090299
斜度指示器                                                           090299
测程仪(测量仪器)                                                           090326
测深绳                                                           090327
测量水平仪                                                           090333
水银水平仪                                                           090344
气象仪器                                                            090348
航海器械和仪器                                                           090356
水平仪(测水平线仪器)                                                           090362
水准仪                                                           090363
观测仪器                                                            090366
八分仪                                                           090367
波长计                                                           090369
平板仪(测量仪器)                                                           090399
测面仪                                                           090400
偏振计                                                           090404
六分仪                                                           090444
测深度装置和机器                                                            090453
测深锤                                                           090454
经纬仪                                                           090479
方位仪                                                           090512
定向罗盘                                                            090523
海水深度探测器                                                           090668
风向袋(用于标明风向)                                                           090678
罗盘仪针                                                            090754
红外探测器                                                           090756
数字天气预报仪                                                           090764
激光导向仪                                                           C090043
地震仪                                                           C090044
地质勘察分析仪器                                                            C090045
土壤取样仪                                                           C090046
运载工具轮胎低压自动指示器                                                           090069
运载工具用测速仪                                                            090152
运载工具用里程表                                                            090232
出租车计价器                                                            090300
运载工具用自动转向装置                                                           090396
运载工具用恒温器                                                            090481
运载工具用电压调节器                                                            090498
内燃机仪表                                                           C090047
电池用测酸计                                                            090010
比重计                                                           090011
日光辐射计                                                           090018
气体比重计                                                           090020
酒精比重计                                                           090027
照准仪                                                           090028
食物分析仪器                                                            090029
比较仪                                                           090067
探水棒                                                           090072
阀门压力指示栓                                                           090090
锅炉控制仪器                                                            090120
节拍器                                                           090139
密度计                                                           090175
平衡仪器                                                            090237
恒温器                                                           090238
测力计                                                           090239
材料检验仪器和机器                                                           090240
油量表                                                           090243
汽油压力计                                                           090243
非医用测试仪                                                            090249
气体检测仪                                                           090278
真空计                                                           090302
速度指示器                                                           090303
乳汁浓度计                                                           090316
乳汁比重计                                                           090317
压力计                                                           090336
臭氧发生器                                                           090378
酸性液体比重计                                                           090387
盐液比重计                                                           090389
测压仪器                                                            090409
压力指示器                                                           090410
高温计                                                           090415
分度仪(测量仪器)                                                           090419
非医用温度计                                                            090429
糖量计                                                           090435
亚硫酸盐测计                                                            090463
转速计                                                           090465
温度指示计                                                           090477
转数表                                                           090485
尿比重计                                                            090492
粘度计                                                           090496
光密度计                                                            090532
药剂分配器                                                           090565
剂量计                                                           090565
减压室                                                           090595
非医用诊断设备                                                           090633
计量勺                                                           090641
频闪观测器                                                           090714
非医用示温标签                                                           090716
加速计                                                           090729
联机手环(测量仪器)                                                            090739
热量计                                                           090743
流量计                                                           090744
温差比重计                                                           090773
风压表                                                           C090048
水表                                                            C090049
油表                                                            C090050
煤气表                                                           C090051
风速表                                                           C090052
视听教学仪器                                                            090061
毛细管                                                           090109
织物密度分析镜                                                           090136
曲颈瓶                                                           090157
曲颈瓶座                                                            090158
坩锅(实验室用)                                                            090170
烤钵(实验室用)                                                            090170
实验室料盘                                                           090177
试管                                                            090236
发酵装置(实验室装置)                                                           090253
分度玻璃器皿                                                            090285
计量用玻璃器皿                                                           090285
实验室用特制家具                                                            090315
数学仪器                                                            090339
显微镜用薄片切片机                                                           090352
物理学设备和仪器                                                            090395
吸量管                                                           090398
教学仪器                                                            090440
球径计                                                           090458
实验室用蒸馏器                                                           090504
化学仪器和器具                                                           090549
细菌培养器                                                           090556
科学用蒸馏装置                                                           090564
实验室用炉                                                           090568
实验室用烘箱                                                            090568
实验室用层析设备                                                            090585
急救训练用人体模型(教学器具)                                                           090680
基因芯片(DNA芯片)                                                           090684
实验室用离心机                                                           090698
培养皿                                                           090712
皮托管                                                           090713
生物芯片                                                            090774
理化试验和成分分析用仪器和量器                                                           C090054
滴定管                                                           C090055
酒精灯                                                           C090056
安培计                                                           090036
电流计                                                           090092
功率计                                                           090203
电损耗指示器                                                            090213
电测量仪器                                                           090214
高频仪器                                                            090267
频率计                                                           090268
感应器(电)                                                            090304
欧姆计                                                           090368
示波器                                                           090374
伏特计                                                           090500
电度表                                                           C090057
试电笔                                                           C090058
成套电气校验装置                                                            C090059
电气测量用稳压器                                                            C090060
粒子加速器                                                           090002
电子回旋加速器                                                           090085
宇宙学仪器                                                           090161
回旋加速器                                                           090172
工业或军用金属探测器                                                            090178
非医用激光器                                                            090323
科学用探测器                                                            090436
科学卫星                                                            090437
科学装置用隔膜                                                           090439
运载工具驾驶和控制模拟器                                                            090448
撞击试验用假人                                                           090697
核原子发电站控制系统                                                            C090061
原子射线仪器                                                            C090062
核子仪器                                                            C090063
导弹控制盒                                                           C090064
复径计(光学)                                                           090050
天体照相机镜头                                                           090059
显微镜载玻片盒                                                           090128
目镜                                                            090134
物镜(光学)                                                            090160
衍射设备(显微镜)                                                           090189
显微镜                                                           090193
折射计                                                           090250
检验用镜                                                            090307
光学灯                                                           090319
光学镜头                                                            090324
放大镜(光学)                                                           090328
配有目镜的仪器                                                           090332
光学品                                                           090335
潜望镜                                                           090337
光学仪器用螺旋千分尺                                                            090350
镜(光学)                                                           090354
三棱镜(光学)                                                           090365
光学器械和仪器                                                           090370
光学玻璃                                                            090371
天文学仪器及装置                                                            090384
光度计                                                           090393
折射望远镜                                                           090424
分光镜                                                           090426
摄谱仪                                                           090457
立体视镜                                                            090460
立体视器械                                                           090461
双筒望远镜                                                           090475
望远镜                                                           090476
火器用瞄准望远镜                                                            090509
聚光器                                                           090592
武器用瞄准望远镜                                                            090735
电缆包皮层                                                           090098
电缆                                                            090215
电线                                                            090255
磁线                                                            090256
电线识别线                                                           090293
电线识别包层                                                            090294
电报线                                                           090469
电源材料(电线、电缆)                                                           090553
绝缘铜线                                                            090558
电话线                                                           090572
电缆连接套筒                                                            090626
马达启动缆                                                           090647
同轴电缆                                                            090665
纤维光缆                                                            090666
方铅晶体(检波器)                                                           090271
半导体                                                           090539
集成电路用晶片                                                           090584
单晶硅                                                           C090065
硅外延片                                                            C090066
石英晶体                                                            C090067
多晶硅                                                           C090068
硒堆和硒片                                                           C090069
电阻材料                                                            C090070
碳素材料                                                            C090071
碳电极                                                           C090072
石墨电极                                                            C090073
碳精块                                                           C090074
石墨碳精块                                                           C090075
碳精片                                                           C090076
碳精粒                                                           C090077
碳精棒                                                           C090078
碳精粉                                                           C090079
碳管                                                            C090080
无源极板                                                            C090083
水银整流器阴极                                                           C090084
电子管阳极                                                           C090085
阳极糊                                                           C090086
印刷电路                                                            090125
集成电路                                                            090538
芯片(集成电路)                                                            090540
印刷电路板                                                           090699
电子芯片                                                            C090131
电线圈                                                           090001
磁铁                                                            090023
电磁线圈                                                            090024
放大器                                                           090037
放大管                                                           090038
热离子管                                                            090060
电容器                                                           090140
电导体                                                           090141
限幅器(电)                                                            090165
熔丝                                                            090269
电阻器                                                           090427
变阻器                                                           090432
扼流线圈(阻抗)                                                            090441
真空电子管(无线电)                                                            090491
可变电感器                                                           090493
保险丝                                                           090505
合金线(保险丝)                                                            090505
电感线圈支架                                                            090514
非照明用放电管                                                           090559
晶体管(电子)                                                           090624
发光二极管(LED)                                                            090704
三极管                                                           090705
发射管                                                           C090087
超高频管                                                            C090088
电子束管                                                            C090089
电位器                                                           C090090
示波管                                                           C090091
电子管                                                           C090092
半导体器件                                                           C090093
磁性材料和器件                                                           C090094
陶滤波器                                                            C090095
雾化片                                                           C090132
变压器(电)                                                            090049
配电箱(电)                                                            090054
接线柱(电)                                                            090089
集电器                                                           090129
闸盒(电)                                                           090131
电流换向器                                                           090132
电导线管                                                            090142
闭路器                                                           090143
电器联接器                                                           090144
接线盒(电)                                                            090145
电触点                                                           090148
电动调节装置                                                            090150
变压器                                                           090153
电开关                                                           090164
插头、插座和其他接触器(电连接)                                                            090166
整流器                                                           090167
电池开关(电)                                                           090168
减压器(电)                                                            090168
断路器                                                           090191
配电盘(电)                                                            090197
配电控制台(电)                                                            090198
导管(电)                                                           090216
控制板(电)                                                            090217
电线连接物                                                           090219
电器接插件                                                           090220
电耦合器                                                            090220
继电器(电)                                                            090222
电枢(电)                                                           090305
逆变器(电)                                                            090310
自动定时开关                                                            090353
电线接线器(电)                                                            090442
调光器(电)                                                            090606
灯光调节器(电)                                                            090606
电源插座罩                                                           090667
照明设备用镇流器                                                            090672
螺线管阀(电磁开关)                                                            090675
电涌保护器                                                           090676
舞台灯光调节器                                                           090682
升压变压器                                                           090706
电源插头转换器                                                           090730
互感器                                                           C090096
传感器                                                           C090097
消磁器                                                           C090098
调压器                                                           C090099
稳压电源                                                            C090100
启辉器                                                           C090102
低压电源                                                            C090103
高低压开关板                                                            C090104
起动器                                                           C090105
熔断器                                                           C090106
母线槽                                                           C090107
电热保护套                                                           C090126
荧光屏                                                           090208
视频显示屏                                                           090652
遥控装置                                                           090470
电子钥匙(遥控装置)                                                            090781
家用遥控器                                                           C090101
光导纤维(光学纤维)                                                            090571
光学纤维(光导纤维)                                                            090571
遥控铁路道岔用电动装置                                                           090022
远距离点火用电子点火装置                                                            090030
热调节装置                                                           090116
工业遥控操作用电气设备                                                           090130
整流用电力装置                                                           090163
高压防爆配电装置                                                            C090108
电站自动化装置                                                           C090109
避雷针                                                           090381
避雷器                                                           090381
电解装置                                                            090226
非空气、非水处理用电离设备                                                           090311
电解槽                                                           C090111
灭火器                                                           090041
火灾扑打器                                                           090082
消防水龙带喷嘴                                                           090296
消防车                                                           090297
消防泵                                                           090298
消防船                                                           090601
灭火用自动洒水装置                                                           090646
消防水龙带                                                           090708
灭火设备                                                            090750
工业用放射设备                                                           090418
非医用X光产生装置和设备                                                            090420
非医用X光管                                                            090421
非医用X光装置                                                           090425
工业用放射屏幕                                                           090526
个人用防事故装置                                                            090004
防事故、防辐射、防火用服装                                                           090005
防事故用石棉手套                                                            090034
防火石棉衣                                                           090035
防眩光眼镜                                                           090046
防眩遮光板                                                           090047
防眩罩                                                           090047
飞行员防护服                                                            090070
救生筏                                                           090073
安全头盔                                                            090112
非人工呼吸用呼吸面罩                                                            090113
焊接用头盔                                                           090114
潜水服                                                           090162
太平梯                                                           090205
工人用防护面罩                                                           090210
火星防护罩                                                           090245
铁路交通用安全设备                                                           090254
防事故用网                                                           090259
救生网                                                           090260
安全网                                                           090260
救护用防水油布                                                           090261
呼吸面具过滤器                                                           090263
防事故用手套                                                            090274
潜水员手套                                                           090275
工业用防X光手套                                                            090276
防火服装                                                            090288
救生器械和设备                                                           090295
防护面罩                                                           090338
潜水呼吸器                                                           090355
氧气转储装置                                                            090377
潜水用耳塞                                                           090401
牙齿保护器                                                            090414
非医用X光防护装置                                                           090422
滤气呼吸器                                                           090430
除人工呼吸外的呼吸装置                                                           090431
救生圈                                                           090517
救生衣                                                           090546
救生带                                                           090547
防弹背心                                                            090582
潜水面罩                                                            090597
工人用护膝垫                                                            090605
非运载工具座椅用、非体育设备用安全带                                                            090621
消防毯                                                           090638
防事故、防辐射、防火用鞋                                                            090645
体育用护目镜                                                            090654
潜水和游泳用鼻夹                                                            090655
体育用保护头盔                                                           090656
消防人员用石棉挡板                                                           090689
骑马用头盔                                                           090690
实验室用特制服装                                                            090691
防弹衣                                                           090728
自然灾害用救生舱                                                            090731
反光安全背心                                                            090745
体育用护齿                                                           090752
体育用护头                                                           090753
耐酸手套                                                            C090113
耐酸衣、裙                                                           C090114
护目镜                                                           C090115
防水衣                                                           C090116
耐酸胶鞋                                                            C090117
防火靴(鞋)                                                            C090118
汽笛报警器                                                           090013
声音警报器                                                           090014
报警器                                                            090026
电警铃                                                           090071
铃(报警装置)                                                           090402
警笛                                                            090449
电子防盗装置                                                            090497
防盗报警器                                                           090511
火警报警器                                                           090068
电铃按钮                                                            090093
门窥视孔(广扩镜)                                                           090312
电锁                                                            090443
蜂鸣器                                                           090522
电门铃                                                           090566
烟雾探测器                                                           090623
联锁门用电子门禁装置                                                            090759
眼镜链                                                           090115
眼镜挂绳                                                            090156
矫正透镜(光学)                                                            090159
眼镜                                                            090331
眼镜片                                                           090334
眼镜框                                                           090359
眼镜架                                                           090359
夹鼻眼镜                                                            090397
隐形眼镜                                                            090554
隐形眼镜盒                                                           090555
眼镜盒                                                           090567
眼镜套                                                           090567
太阳镜                                                           090648
3D眼镜                                                            090726
擦眼镜布                                                            C090135
运载工具用蓄电池                                                            090007
运载工具用电池                                                           090007
蓄电瓶                                                           090008
电瓶                                                            090008
蓄电池箱                                                            090009
电池箱                                                           090009
电池极板                                                            090012
点火用电池                                                           090031
阳极                                                            090043
阳极电池                                                            090044
高压电池                                                            090044
电池充电器                                                           090083
原电池                                                           090218
电池充电器                                                           090266
原电池组                                                            090272
电池铅板                                                            090287
电池                                                            090360
蓄电池                                                           090361
阴极反腐蚀装置                                                           090412
对阴极                                                           090507
光伏电池                                                            090531
阴极                                                            090543
太阳能电池                                                           090557
发电用太阳能电池板                                                           090733
电子香烟用充电器                                                            090738
电动运载工具用充电站                                                            090765
电子香烟用电池                                                           090780
移动电源(可充电电池)                                                           C090137
动画片                                                           090176
幻灯片(照相)                                                           090185
透明软片(照相)                                                            090185
曝光胶卷                                                            090515
已曝光的电影胶片                                                            090550
已曝光的X光胶片                                                            090573
非医用X光照片                                                           090625
照蛋器                                                           090241
叫狗哨子                                                            090508
装饰磁铁                                                            090660
电栅栏                                                           090669
训练动物用电子项圈                                                           090746
便携式遥控阻车器                                                            C090133
外科用剪                                                            100007
医用针                                                           100008
缝合针                                                           100009
热气医疗装置                                                            100011
医用热气颤振器                                                           100012
医用导管                                                            100015
护理器械                                                            100016
牲畜助产器                                                           100027
外科手术刀                                                           100029
外科用小手术刀                                                           100030
外科手术探针                                                            100033
医用插管                                                            100042
冲洗体腔装置                                                            100044
阉割钳                                                           100049
外科仪器和器械                                                           100054
医生用器械箱                                                            100055
麻醉仪器                                                            100057
